SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
VRLLOG,EQ,338.5,338.5,331.75,334.1,332.3,333,12850,4285097.6,10-JUL-2017,300,INE366I01010
VSCL,SM,108.55,111.95,108.55,111.95,111.95,110.05,9000,997350,10-JUL-2017,3,INE551Q01028
VSSL,EQ,127.5,134.7,127,128.45,128,130.6,32751,4251325.85,10-JUL-2017,365,INE050M01012
VSTIND,EQ,3652,3700,3471.05,3624.8,3660,3651.75,628,2286106.1,10-JUL-2017,209,INE710A01016
VSTTILLERS,EQ,2482.1,2482.1,2305,2419.05,2408.8,2420.2,1133,2750378.1,10-JUL-2017,293,INE764D01017
VTL,EQ,1191,1200,1176.25,1181.5,1177,1187.45,2712,3208790,10-JUL-2017,215,INE825A01012
WABAG,EQ,669.9,683.35,665,666.95,669,670.15,10025,6708402.95,10-JUL-2017,429,INE956G01038
WABCOINDIA,EQ,5650,5765,5515,5667.85,5700,5646.15,269,1524289.95,10-JUL-2017,84,INE342J01019
WALCHANNAG,EQ,163,167.3,161.5,162.95,162.6,162.95,20194,3291292.2,10-JUL-2017,297,INE711A01022
WANBURY,BE,45.7,48.75,45.6,46.95,47,47,523,24836.7,10-JUL-2017,9,INE107F01022
WEBELSOLAR,EQ,124,124,112,120,119.65,122.65,39384,4753939.95,10-JUL-2017,323,INE855C01015
WEIZFOREX,EQ,650,676,649.95,661.4,652,643.75,1397,927718.85,10-JUL-2017,75,INE726L01019
WEIZMANIND,EQ,40.95,40.95,40.5,40.55,40.5,40.35,665,27111.05,10-JUL-2017,6,INE080A01014
WELCORP,EQ,107.95,109.3,107.1,107.4,107.3,107.1,73839,7961178.15,10-JUL-2017,584,INE191B01025
WELENT,EQ,126.8,130,126.8,128.25,128.75,126.95,113385,14545687.9,10-JUL-2017,762,INE625G01013
WELINV,EQ,104.8,104.8,92.05,97.65,97.5,96.65,307,28936.1,10-JUL-2017,12,INE389K01018
WELSPUNIND,EQ,89.85,89.85,84,87.85,87.55,84.25,801516,70075144.2,10-JUL-2017,2812,INE192B01031
WENDT,EQ,2380.3,2597.95,2380.3,2480,2499,2311,1025,2553708.35,10-JUL-2017,158,INE274C01019
WHEELS,EQ,1425.25,1432,1404,1415,1410.9,1437.8,841,1190985.2,10-JUL-2017,84,INE715A01015
WHIRLPOOL,EQ,1180,1199,1119,1155.35,1160,1169.8,5211,6041137.4,10-JUL-2017,398,INE716A01013
WILLAMAGOR,BE,81,82.9,80.5,80.5,80.5,81.5,407,32870.8,10-JUL-2017,4,INE210A01017
WINDMACHIN,EQ,55.6,57.15,53.5,56.8,56.6,56.45,5585,313002.85,10-JUL-2017,53,INE052A01021
WINSOME,EQ,1.95,1.95,1.9,1.9,1.9,1.95,101,191.95,10-JUL-2017,2,INE784B01035
WIPL,BE,61.9,61.9,60,60,60,61.9,322,19928,10-JUL-2017,4,INE215F01023
WIPRO,EQ,260,268.95,257,268.25,268.5,257.7,667432,177804502.5,10-JUL-2017,6517,INE075A01022
WOCKPHARMA,EQ,660,660,600,611.3,612,601.2,165830,101347284.05,10-JUL-2017,3269,INE049B01025
WONDERLA,EQ,362.05,363,355,357.35,356.5,361.25,5655,2023454.25,10-JUL-2017,347,INE066O01014
WSI,BE,11.5,11.5,11.2,11.25,11.2,11.6,537,6105,10-JUL-2017,6,INE100D01014
WSTCSTPAPR,EQ,194.9,197,192.05,194.45,194,194.25,9779,1903085.4,10-JUL-2017,223,INE976A01021
XCHANGING,EQ,63.75,63.75,53.95,59.2,59,58.75,5240,311893,10-JUL-2017,64,INE692G01013
XPROINDIA,EQ,51.95,51.95,50,50.25,51.45,52.2,827,41564.35,10-JUL-2017,30,INE445C01015
YESBANK,EQ,1512,1522,1460.85,1512.9,1511.2,1505.75,315651,478086694.45,10-JUL-2017,10304,INE528G01019
ZANDUREALT,EQ,1372,1390,1350,1364.3,1360,1367,811,1110617.5,10-JUL-2017,140,INE719A01017
ZEEL,EQ,494.7,515,458.1,505.75,505,507.35,316627,160150921.1,10-JUL-2017,4275,INE256A01028
ZEEL,P2,9.05,9.6,9.05,9.55,9.55,9.55,5503,51152.25,10-JUL-2017,11,INE256A04022
ZEELEARN,EQ,45,45.45,44.2,44.5,44.45,45.25,48726,2171428.1,10-JUL-2017,344,INE565L01011
ZEEMEDIA,EQ,39.3,39.4,38.6,38.75,38.6,38.8,173839,6771827.8,10-JUL-2017,316,INE966H01019
ZENSARTECH,EQ,813.5,813.5,802.2,805.1,802.25,806.8,1069,863293.5,10-JUL-2017,66,INE520A01019
ZENTEC,EQ,60.2,61,55.9,60.15,61,59.5,82846,4921308.1,10-JUL-2017,647,INE251B01027
ZICOM,EQ,30.6,30.65,30,30.4,30.35,30.6,9765,297124.45,10-JUL-2017,93,INE871B01014
ZODIACLOTH,EQ,222,229.8,213,214.85,213.5,214.3,316,71268.8,10-JUL-2017,21,INE206B01013
ZOTA,SM,133.95,133.95,133.1,133.2,133.35,133.1,11000,1465750,10-JUL-2017,11,INE358U01012
ZUARI,EQ,400,405.7,399,400.5,400.25,399.15,5290,2127938.4,10-JUL-2017,176,INE840M01016
ZUARIGLOB,EQ,139.4,139.5,135.5,135.95,135.5,135.2,1850,255141.5,10-JUL-2017,17,INE217A01012
ZYDUSWELL,EQ,859,859,852,853.35,852,854.05,296,253467.45,10-JUL-2017,24,INE768C01010
ZYLOG,EQ,3.95,3.95,3.45,3.65,3.6,3.6,19119,71298.1,10-JUL-2017,70,INE225I01026
